41962611,2025-11-23 15:49:16 +0800

0	48	firmware/src/graph_codegen/bloom_graph.json
0	94	firmware/src/graph_codegen/bloom_poc.json
0	305	firmware/src/graph_codegen/graph_runtime.h
0	157	firmware/src/graph_codegen/pattern_bloom.cpp
0	5	firmware/src/graph_codegen/pattern_bloom.h
0	67	firmware/src/graph_codegen/pattern_bloom_generated.cpp
0	59	firmware/src/graph_codegen/pattern_spectrum.cpp
0	5	firmware/src/graph_codegen/pattern_spectrum.h
0	156	firmware/src/graph_codegen/pattern_spectrum_generated.cpp
0	157	firmware/src/graph_codegen/pattern_template.cpp
0	163	firmware/src/graph_codegen/spectrum_graph.json
138	313	firmware/src/led_driver.cpp
13	555	firmware/src/led_driver.h
9	161	firmware/src/main.cpp
0	89	firmware/src/pattern_codegen_bridge.cpp
0	9	firmware/src/pattern_codegen_bridge.h
0	331	firmware/src/pattern_optimizations.h
8	3	firmware/src/patterns/bloom_family.hpp
2	0	firmware/src/patterns/spectrum_family.hpp
28	0	firmware/src/patterns/tunnel_family.hpp
0	36	firmware/src/render_channel.h
0	142	firmware/src/spi_led_driver.cpp
0	118	firmware/src/visual_scheduler.cpp
7	11	firmware/src/webserver.cpp
0	13	firmware/test/HARDWARE_TESTS_INDEX.txt
0	337	firmware/test/test_hw_graph_integration.cpp
2	5	webapp/src/App.tsx
1	1	webapp/src/components/Sidebar.tsx
441533ea,2025-11-17 11:49:54 +0800

28	79	docs/README.md
1001	0	docs/legacy/SpectraSynq_K1_DualMCU2.md
9	0	docs/zDual.mcu/appendix_examples.md
59	0	docs/zDual.mcu/architecture.md
74	0	docs/zDual.mcu/audio_pipeline.md
44	0	docs/zDual.mcu/deliverables.md
79	0	docs/zDual.mcu/error_robustness.md
92	0	docs/zDual.mcu/maintainability.md
79	0	docs/zDual.mcu/real_time.md
46	0	docs/zDual.mcu/references.md
55	0	docs/zDual.mcu/resources_throughput.md
88	0	docs/zDual.mcu/scalability.md
43	0	docs/zDual.mcu/spi_protocol.md
85	0	docs/zDual.mcu/telemetry_ops.md
90	0	docs/zDual.mcu/visual_pipeline.md
1	1	firmware/partitions_8mb.csv
23c18d67,2025-11-16 16:48:43 +0800

93	90	docs/Lightshow.Pattern/Comparative/01-SB_VS_EMOTISCOPE_COMPARATIVE_ANALYSIS.md
1c8b3471,2025-11-16 16:41:54 +0800

13	0	docs/Lightshow.Pattern/Comparative/00-README.md
1	1	docs/Lightshow.Pattern/Comparative/{SB_VS_EMOTISCOPE_COMPARATIVE_ANALYSIS.md => 01-SB_VS_EMOTISCOPE_COMPARATIVE_ANALYSIS.md}
1	1	docs/Lightshow.Pattern/Comparative/{FAMILY_INVARIANTS.md => 02-FAMILY_INVARIANTS.md}
0	0	docs/Lightshow.Pattern/Comparative/{ENGINEERING_CHECKLIST_PATTERN_CHANGE.md => 03-ENGINEERING_CHECKLIST_PATTERN_CHANGE.md}
0	0	docs/Lightshow.Pattern/Comparative/{PARITY_REGRESSION_HARNESS_PLAN.md => 04-PARITY_REGRESSION_HARNESS_PLAN.md}
0	14	docs/Lightshow.Pattern/Comparative/README.md
64a168b6,2025-11-16 16:37:27 +0800

31	0	docs/Lightshow.Pattern/Comparative/ENGINEERING_CHECKLIST_PATTERN_CHANGE.md
38	0	docs/Lightshow.Pattern/Comparative/FAMILY_INVARIANTS.md
33	0	docs/Lightshow.Pattern/Comparative/PARITY_REGRESSION_HARNESS_PLAN.md
14	0	docs/Lightshow.Pattern/Comparative/README.md
124	0	docs/Lightshow.Pattern/Comparative/SB_VS_EMOTISCOPE_COMPARATIVE_ANALYSIS.md
02fd4b45,2025-11-16 16:19:12 +0800

12	0	firmware/src/diagnostics/heartbeat_logger.cpp
14	7	firmware/src/pattern_registry.cpp
72	0	firmware/src/patterns/bloom_family.hpp
13	0	firmware/src/patterns/spectrum_family.hpp
20	0	firmware/src/patterns/tunnel_family.hpp
51a5df7e,2025-11-16 16:04:12 +0800

3	3	docs/04-planning/K1NPlan_PATTERN_MODULE_REFACTOR_v1.0_20251115.md
591	0	docs/LIGHTSHOW_PATTERN_HISTORY_REVIEW.md
488	0	docs/Lightshow.Pattern/PATTERN_ARCHITECTURE_OVERVIEW.md
507	0	docs/Lightshow.Pattern/PATTERN_DEVELOPMENT_WORKFLOW.md
563	0	docs/Lightshow.Pattern/PATTERN_GLOSSARY.md
1593	0	docs/Lightshow.Pattern/Proposal.md
-	-	firmware/.cache/clangd/index/Alignment.hpp.493120E6A450EEED.idx
-	-	firmware/.cache/clangd/index/Arduino.cpp.082B047CBBEA71F4.idx
-	-	firmware/.cache/clangd/index/ArduinoJson.h.175EED207F321FB3.idx
-	-	firmware/.cache/clangd/index/ArduinoJson.hpp.E242549A3F39EA6D.idx
-	-	firmware/.cache/clangd/index/ArduinoStreamReader.hpp.35A980F43CDDCF82.idx
-	-	firmware/.cache/clangd/index/ArduinoStringReader.hpp.BD05AF5484BD23DF.idx
-	-	firmware/.cache/clangd/index/ArduinoStringWriter.hpp.C1DF3F7D465F10DB.idx
-	-	firmware/.cache/clangd/index/AsyncEventSource.cpp.7239B2E6FD55C092.idx
-	-	firmware/.cache/clangd/index/AsyncEventSource.h.43918B20A75C4635.idx
-	-	firmware/.cache/clangd/index/AsyncJson.cpp.B582365725C82227.idx
-	-	firmware/.cache/clangd/index/AsyncJson.h.CB3F1DDDA0C71A93.idx
-	-	firmware/.cache/clangd/index/AsyncMessagePack.cpp.F6B30751BF6B96F7.idx
-	-	firmware/.cache/clangd/index/AsyncMessagePack.h.D8CF6B354DBA03D0.idx
-	-	firmware/.cache/clangd/index/AsyncTCP.cpp.1494DF11029F3515.idx
